2018-07-18 15:52:40,841 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/slf4j/slf4j-parent/1.7.2/slf4j-parent-1.7.2.pom
2018-07-18 15:52:40,841 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/slf4j/slf4j-parent/1.7.2/slf4j-parent-1.7.2.pom
2018-07-18 15:52:40,851 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/slf4j/slf4j-parent/1.7.2/slf4j-parent-1.7.2.pom
2018-07-18 15:52:40,852 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/slf4j/slf4j-parent/1.7.2/slf4j-parent-1.7.2.pom
2018-07-18 15:52:40,875 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-webmvc/4.1.3.RELEASE/spring-webmvc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,903 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-webmvc/4.1.3.RELEASE/spring-webmvc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,931 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-webmvc/4.1.3.RELEASE/spring-webmvc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,940 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-web/4.1.3.RELEASE/spring-web-4.1.3.RELEASE.jar
2018-07-18 15:52:40,945 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-webmvc/4.1.3.RELEASE/spring-webmvc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,951 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-web/4.1.3.RELEASE/spring-web-4.1.3.RELEASE.jar
2018-07-18 15:52:40,962 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-web/4.1.3.RELEASE/spring-web-4.1.3.RELEASE.jar
2018-07-18 15:52:40,968 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-web/4.1.3.RELEASE/spring-web-4.1.3.RELEASE.jar
2018-07-18 15:52:40,968 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-jdbc/4.1.3.RELEASE/spring-jdbc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,974 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-jdbc/4.1.3.RELEASE/spring-jdbc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,987 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-jdbc/4.1.3.RELEASE/spring-jdbc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,991 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-jdbc/4.1.3.RELEASE/spring-jdbc-4.1.3.RELEASE.jar
2018-07-18 15:52:40,993 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-tx/4.1.3.RELEASE/spring-tx-4.1.3.RELEASE.jar
2018-07-18 15:52:40,999 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-tx/4.1.3.RELEASE/spring-tx-4.1.3.RELEASE.jar
2018-07-18 15:52:41,005 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-tx/4.1.3.RELEASE/spring-tx-4.1.3.RELEASE.jar
2018-07-18 15:52:41,011 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-aspects/4.1.3.RELEASE/spring-aspects-4.1.3.RELEASE.jar
2018-07-18 15:52:41,015 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-tx/4.1.3.RELEASE/spring-tx-4.1.3.RELEASE.jar
2018-07-18 15:52:41,021 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-aspects/4.1.3.RELEASE/spring-aspects-4.1.3.RELEASE.jar
2018-07-18 15:52:41,022 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-aspects/4.1.3.RELEASE/spring-aspects-4.1.3.RELEASE.jar
2018-07-18 15:52:41,028 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-aspects/4.1.3.RELEASE/spring-aspects-4.1.3.RELEASE.jar
2018-07-18 15:52:41,028 [Worker-41] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.tedu.cn/nexus/content/groups/public/org/aspectj/aspectjweaver/1.8.4/aspectjweaver-1.8.4.jar
2018-07-18 15:52:41,039 [Worker-38] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.tedu.cn/nexus/content/groups/public/org/springframework/spring-aspects/4.1.3.RELEASE/spring-aspects-4.1.3.RELEASE.jar
